1.0210244809931839, 9.534127840684671e-15
1.0711120172829183, 9.46325712442677e-15
1.123656655569987, 9.39291321654682e-15
1.1787789318334478, 9.326254594907277e-15
1.2366052950841606, 9.256929077755672e-15
1.297268397435395, 9.191235493804403e-15
1.3609073984031932, 9.122913623820522e-15
1.4276682841345345, 9.058171106405457e-15
1.497704202295608, 8.990838353475696e-15
1.5711758133884175, 8.927033133709494e-15
1.648251659301627, 8.86067517807728e-15
1.7291085499410948, 8.797793686409088e-15
1.8139319688270152, 8.735358445383758e-15
1.9029164985880984, 8.670425278959027e-15
1.9962662673288558, 8.738321479858908e-15
2.0805636830124814, 9.47007954370001e-15
2.154305882731313, 1.0270515018590644e-14
2.2306617549196632, 1.1148998536343517e-14
2.3097239369521168, 1.2063181169273815e-14
2.391588349584501, 1.310110741425035e-14
2.4763543133280064, 1.4234974226281788e-14
2.564124668947987, 1.5445351666075198e-14
2.6550059022336545, 1.6758645593350196e-14
2.7491082731900236, 1.8192088211073905e-14
2.8465459498088608, 1.9720532042920757e-14
2.9667485856599685, 2.1589593135251007e-14
3.11228586729519, 2.2048360373774685e-14
3.2507788314315444, 2.1855622583622393e-14
3.470158699122307, 2.1589593135251007e-14
3.6403913458501838, 2.139280283748972e-14
3.795296196979803, 2.1214244844695775e-14
4.006319183125687, 2.060943261510199e-14
4.1754961907566, 1.8857175550064393e-14
4.3234898698436846, 1.7347042627562376e-14
4.476728944459621, 1.594296915764126e-14
4.635399329127406, 1.4666213657143938e-14
4.799693527808271, 1.348541414403334e-14
5.002372783120765, 1.2438115062233755e-14
5.247769963084182, 1.2370805136459689e-14
5.5052053854067475, 1.2446554513116422e-14
5.775269599984424, 1.251003318901228e-14
6.006056465142838, 1.2882149414270737e-14
6.165015549008311, 1.4244270556013434e-14
6.300690508455304, 1.559007534820585e-14
6.439351298915148, 1.7114032268222842e-14
6.581063630279144, 1.8744954028567542e-14
6.725894658531754, 2.0546622694134674e-14
6.873913017575119, 2.2420862419721267e-14
7.13616466554578, 2.4575840512227813e-14
7.466707227983454, 2.567488459691997e-14
7.83299518307994, 2.6859490577024567e-14
8.181554013221502, 2.590423148889777e-14
8.508498958413451, 2.3754553625253552e-14
8.887116891131134, 2.175865650938733e-14
9.32308468434472, 2.2379839101540894e-14
9.780439381663184, 2.406448319154452e-14
10.260230142392137, 2.4734711389638236e-14
10.763557593559804, 2.4575840512227813e-14
11.291576354725704, 2.444284624481377e-14
11.84549768664664, 2.4534202254876485e-14
12.292071090012781, 2.677763279317045e-14
12.589962357220283, 2.9089740777677036e-14
12.867032644987813, 3.150731453400497e-14
13.178857774516235, 3.4253353065519746e-14
13.49823980656353, 3.735002749550933e-14
13.825361878312286, 4.066592867046855e-14
14.19127033605652, 4.447486736508531e-14
14.566863097229998, 4.84594480597586e-14
14.952396471111529, 5.280101426676682e-14
15.348133550580478, 5.774657515596764e-14
15.926755776198515, 6.386614387751897e-14
16.732326172921965, 6.323394166549507e-14
17.527694450729495, 6.102870239650706e-14
18.267845887073598, 5.758523031308027e-14
18.91532000710962, 5.3122075369494266e-14
19.585742795461982, 4.909633140970845e-14
20.41280055269735, 4.58688495068756e-14
21.41417408241311, 4.335788409172304e-14
22.173164693896172, 4.421019160434746e-14
22.66113478849549, 4.8279003561152336e-14
23.159843756706696, 5.2643666943076794e-14
23.643779354242103, 5.6838227974282785e-14
24.085339553159816, 6.168067990587583e-14
24.40198501323908, 6.68732967309704e-14
24.776669965170136, 7.338745924538969e-14
25.211931173089344, 8.086231114178065e-14
25.654838780600805, 8.909851125008004e-14
26.276569030807927, 9.735300762717377e-14
27.14873603562317, 1.0577865752909223e-13
28.254127163881922, 1.1490970759948652e-13
29.58286823333191, 1.2197739783242348e-13
31.139356495236036, 1.2223046278090778e-13
32.66693362735041, 1.2231339801521229e-13
33.75120842840453, 1.2257293349268953e-13
34.12057274027323, 1.1124238269062821e-13
34.41897247567754, 9.964956477947774e-14
34.719981850807635, 8.934815139601652e-14
35.0236236881351, 7.996236931628173e-14
35.87240104764244, 6.419458894663419e-14
36.02891971649177, 7.20178277043025e-14
36.9020598465699, 8.018641141603708e-14
