# Combined best limit PandaX
# https://arxiv.org/pdf/2408.00664
# https://arxiv.org/abs/2212.10067
# https://arxiv.org/abs/2207.04883
3.155956625744719	3.1067982653555624e-43
3.207663838237949	2.6241552092144026e-43
3.25592390323163	2.2474631246879647e-43
3.3145254107239572	1.945731816158487e-43
3.376574065715833	1.6561800598031276e-43
3.4420698682072572	1.425674422783248e-43
3.514459965697779	1.1990914885252886e-43
3.5902972106878495	1.0737755740098257e-43
3.66613445567792	9.423424792077487e-44
3.7419717006679902	8.296094628133002e-44
3.820681568574351	7.662678233490112e-44
3.873551381646718	7.034469914745093e-44
3.935851462357826	6.352061015245658e-44
3.9939964845238807	5.786631204447456e-44
4.068158032812782	5.163409901589614e-44
4.126328646867666	4.534849281074656e-44
4.20388946560751	3.9188965108274175e-44
4.279726710597581	3.4609745295565237e-44
4.355563955587651	3.001158051717854e-44
4.427954053078173	2.6137827668586404e-44
4.5003441505686945	2.256679045201487e-44
4.576181395558765	1.951931247575278e-44
4.652018640548835	1.708692923667894e-44
4.727855885538906	1.496709313649582e-44
4.800245983029428	1.2960604745587818e-44
4.91783201440292	1.0474916282391919e-44
4.989839095504603	9.491954991887056e-45
5.065676340494674	8.673269125693585e-45
5.141513585484744	7.970313401411406e-45
5.217350830474815	7.315097227645256e-45
5.293188075464886	6.722219340964586e-45
5.369025320454956	6.161827147716736e-45
5.4448625654450264	5.662420107216487e-45
5.520699810435096	5.2034892738739876e-45
5.596537055425167	4.781754110546076e-45
5.672374300415237	4.388660078428447e-45
5.748211545405308	4.032965624658889e-45
5.824048790395378	3.7060996839619277e-45
5.899886035385449	3.399287244959277e-45
5.975723280375519	3.1296966778027174e-45
6.0515605253655895	2.9254393382616055e-45
6.1273977703556595	2.7674815176408962e-45
6.20323501534573	2.614751912358307e-45
6.279072260335801	2.4751302469620243e-45
6.354909505325871	2.342964053481029e-45
6.430746750315942	2.2094774713783743e-45
6.506583995306012	2.0835960710858694e-45
6.582421240296083	1.9798154723392777e-45
6.658258485286153	1.8752804154891628e-45
6.734095730276223	1.7773856038018277e-45
6.809932975266293	1.681416443646214e-45
6.885770220256364	1.5906290964192488e-45
6.961607465246434	1.5075938689555768e-45
7.037444710236505	1.4424768191860146e-45
7.113281955226575	1.4021088249022732e-45
7.189119200216646	1.3671755493539364e-45
7.264956445206716	1.3238950151071361e-45
7.3407936901967865	1.2827934891373943e-45
7.416630935186857	1.2429679974586933e-45
7.492468180176927	1.2158281297086884e-45
7.571178048083289	1.1757803168070575e-45
7.719979915147139	1.1109623453298418e-45
7.9057591623036645	1.0266954741869842e-45
8.099166140097491	9.59118463985838e-46
8.250840630077631	9.03333948307351e-46
8.326677875067702	8.719827947987302e-46
8.402515120057773	8.507939871925945e-46
8.705864100018054	7.788850574233871e-46
8.845868312571463	7.394023995308048e-46
8.935961195612927	7.205165957912283e-46
9.099476439790575	6.806940353624517e-46
9.361256544502618	5.998353226926745e-46
9.774479824878137	4.868453802520614e-46
9.850317069868208	4.714333666574338e-46
9.908918577360534	4.595427400422098e-46
10.927006864310426	 4.54325668618796e-46
11.195844884889748	 3.9276648120497765e-46
11.43530241028881	 3.50057379680712e-46
11.784142593592279	 2.895899190369249e-46
12.776369873701741	 1.8961485547239363e-46
13.219553807212863	 1.6182218497035499e-46
13.581729452698255	 1.372070568691813e-46
13.887009975478918	 1.243281212769788e-46
14.213506195203614	 1.1108284563653761e-46
14.431170439295263	 1.0029131346167374e-46
14.80345389901469	 8.961665311188234e-47
15.185341221079431	 8.056414238400352e-47
15.773632421187116	 7.226443989369056e-47
16.31540550225853	 6.4821782409177435e-47
16.868574391746517	 5.846224098570769e-47
17.44049830514457	 5.264161902705659e-47
18.039522819593586	 4.735787813756349e-47
18.739054616556047	 4.235273566974541e-47
19.38268032589744	 3.786247479909602e-47
20.063722046716023	 3.4002559408511137e-47
21.041601402757752	 3.203086109417269e-47
22.271490636443428	 2.981535980322197e-47
23.67537597319394	 2.7399855586546283e-47
24.768853616883018	 2.5582100569648843e-47
26.16606465430273	 2.3863927665674923e-47
27.815444800799632	 2.1949890052472407e-47
29.568793767354116	 2.0207146053494121e-47
31.43266523752246	 1.907526079023068e-47
33.41402600687024	 1.8189943809114724e-47
35.520282023523464	 1.7330457383577781e-47
37.759306070188295	 1.6446321081370765e-47
40.139467191108984	 1.5940445322240133e-47
42.669661973956934	 1.596852718767456e-47
45.359347803576156	 1.610259312754138e-47
48.21857821188149	 1.6230641079797333e-47
51.25804045604084	 1.6359707270416955e-47
54.48909546540108	 1.6504318229486652e-47
57.923820306472216	 1.663556070303905e-47
61.57505332469527	 1.703558323320334e-47
65.45644213172548	 1.7809774156896513e-47
69.58249461759819	 1.8627343394013843e-47
73.96863317845057	 1.9482443677375334e-47
78.63125236249309	 2.0385766289330574e-47
83.58778014969917	 2.1312208021185292e-47
88.85674309426604	 2.230036945180604e-47
94.45783557333542	 2.331382131830488e-47
100.41199340081403	 2.4394789512883342e-47
106.7414720814473	 2.5548352100001183e-47
113.46992999764532	 2.6768239756731637e-47
120.62251683999779	 2.8021703155665918e-47
128.22596761201387	 2.9372610872311994e-47
136.30870256045898	 3.074802789614986e-47
144.9009334048096	 3.223036991960906e-47
154.0347762628896	 3.4248180802873037e-47
163.7443716947852	 3.702224436114252e-47
174.0660123137377	 3.984528597743609e-47
185.0382784410001	 4.303481869005366e-47
196.7021823117094	 4.684927358931271e-47
209.10132137078827	 5.06217312504672e-47
222.2820412318673	 5.479431957955808e-47
236.29360890833715	 5.925866684269114e-47
251.18839696403433	 6.34693351048492e-47
267.0220792718831	 6.562778983379397e-47
283.85383911219765	 6.750226914499646e-47
301.7465903884809	 6.949141770905584e-47
